time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.23841432874106233,1.0793485444306163,14.458648938176857,0.2709416777603888,6.22612123850061,0.0,0.4889117809752178,2.179895785285351,4.110631551041478,0.2370885392163885,-0.05265939499457257,0.0,492.5040390590509,492.5003755826993,491.6364219518656,490.90372303900176
1.9800000000000013,0.26869690008850794,1.2145493475712967,14.703489569330427,0.28501856390955815,6.222576783495299,0.0,0.5207743722336625,2.3278650152142375,4.050409760117507,0.22915306587987888,-0.07672161775899672,0.0,413.10476007599505,410.97424348113304,411.4475859599125,410.8040409327435
2.0400000000000014,0.30133068204479674,1.3605781072705945,14.950527108595844,0.29875499020768626,6.217628364192983,0.0,0.5674929576887308,2.5409356721446867,4.182918853762027,0.22851259559797518,-0.09760192966721645,0.0,476.5803282247975,474.97628028803325,475.90083826923905,475.900111355363
2.1000000000000014,0.3366461200930903,1.5186198794557675,15.202020324687982,0.31273134771468314,6.212223664326448,0.0,0.6101864299011815,2.728188441463907,4.199413826979681,0.24056603729156611,-0.07818293789574651,0.0,440.1000894459703,441.6976077532481,441.4296466607344,442.4774257277377
2.1600000000000015,0.37469050294516326,1.6884347913284168,15.455323591390771,0.32678453333581814,6.207171503499666,0.0,0.6583935065205548,2.9334073111707153,4.243053494847124,0.21688537245525033,-0.1003137277178912,0.0,452.8115015898342,451.02148862732327,453.3608874126969,451.50693602701045
2.2200000000000015,0.4157093659238089,1.8707120179067704,15.710870389423876,0.3397434103378929,6.201203845213637,0.0,0.7094397211314335,3.1434360993995165,4.274241929749722,0.21411241693528196,-0.09780906206284298,0.0,449.9714681156822,450.16582949091617,450.475462854043,450.2965565152509
2.2800000000000016,0.45975172450257035,2.0651869045027103,15.966438757026872,0.3533678522845838,6.195142892178032,0.0,0.7591351897816095,3.3399738537865886,4.244028674220961,0.2450049603509046,-0.1083496915016468,0.0,432.28869016998306,431.3901993737764,430.01341692542314,432.674409256576
2.3400000000000016,0.5073843546612394,2.273612920766152,16.225336859744026,0.36765008159122026,6.188608434225481,0.0,0.8292604134357775,3.6086122079927425,4.384185969773244,0.21810943625877927,-0.11004652268905914,0.0,488.9413026054168,488.80557994841627,489.67160806324733,487.71665903986576
2.4000000000000017,0.5597618628851766,2.499889518415976,16.4962560020185,0.3812611945981379,6.181742382164401,0.0,0.9173731400649304,3.9348037948984875,4.643973793140854,0.24023072590147476,-0.12508494758432162,0.0,527.5584072142352,526.5093166418355,527.7880064667842,529.3543136605408
2.4600000000000017,0.617340510370038,2.7450595716887913,16.780125882368516,0.39637698350560946,6.174550194684997,0.0,1.0026348100586993,4.238465025419688,4.816139665523066,0.2685870921708467,-0.11108246359920534,0.0,505.96795929336713,506.9640778178338,506.73332024194525,508.8218874625024
2.520000000000002,0.6796822422682081,3.0069223867041734,17.06978345517032,0.41315999981848783,6.168190740205587,0.0,1.0759586865587945,4.491322966777875,4.837660046779953,0.2957740193794638,-0.09738019823508033,0.0,464.16148061136937,465.22638540654697,463.0121242413613,465.22085007225974
2.580000000000002,0.746101310226613,3.2827011531753767,17.35710920848735,0.43059326600698977,6.1628357636364335,0.0,1.1384183744920067,4.702364396963481,4.7390907201419346,0.27730274912931174,-0.07659764505378204,0.0,425.4287124832281,427.19766689359744,426.79885227492497,425.3083730802499
2.640000000000002,0.8160906560358315,3.570479370280885,17.63648761016236,0.44699441114720084,6.159123534438731,0.0,1.1948484416972283,4.891202478948567,4.573200513685222,0.2639972950032147,-0.042255607591187024,0.0,401.89593825543216,404.99379494103755,402.6492397145251,401.52736634359985
2.700000000000002,0.8904186882526383,3.8729303576831127,17.912372982012663,0.46404418956695803,6.1582978529452,0.0,1.2827326763604001,5.191378713794838,4.621155218039909,0.30816635114445473,0.015462003417070075,0.0,477.67545227731597,482.0574438199392,478.0122149739368,481.43929364258156
